categoria,subcategoria,descripcion,unidades,precio,code,compare
Limpieza y hogar,Lejía y líquidos fuertes,Incrementador de pH para piscina,"Bote 1,5 kg","4,50 € /ud.",80313," 3,00 €/kg"
Limpieza y hogar,Lejía y líquidos fuertes,Cloro 5 acciones disolución lenta tabletas para piscina,Bote 5 kg,"29,50 € /ud.",23414," 5,90 €/kg"
Limpieza y hogar,Limpiacristales,Limpiacristales y multiusos Bosque Verde,Botella 1 L,"1,10 €1,00 € /ud.",43218," 1,00 €/L"
Limpieza y hogar,Limpiacristales,Toallitas Limpiagafas Bosque Verde monodosis,Caja 32 ud.,"1,60 € /ud.",43088," 0,05 €/ud"
Limpieza y hogar,Limpiacristales,Toallitas limpiadoras de Cristales y Espejos Bosque Verde,Paquete 30 ud.,"1,25 € /ud.",43223," 0,042 €/ud"
Limpieza y hogar,Limpiacristales,Lavaparabrisas Bosque Verde,Botella 2 L,"2,50 € /ud.",43204," 1,25 €/L"
Limpieza y hogar,Limpiacristales,Limpiacristales Bosque Verde,Spray 400 ml,"1,80 € /ud.",73207," 4,50 €/L"
Limpieza y hogar,Limpiacristales,Limpiador desincrustante y chimeneas Bosque Verde,Botella 750 ml,"3,55 € /ud.",44232," 4,734 €/L"
Limpieza y hogar,Limpiacristales,Limpiagafas Spray con gamuza Bosque Verde,Spray 15 ml,"2,25 € /ud.",67951," 2,25 €/ud"
Limpieza y hogar,Limpiahogar y friegasuelos,Friegasuelos Pino Bosque Verde líquido,"Botella 1,5 L","0,95 € /ud.",43347," 0,634 €/L"
Limpieza y hogar,Limpiahogar y friegasuelos,Friegasuelos Spa Bosque Verde líquido,"Botella 1,5 L","0,95 € /ud.",43320," 0,634 €/L"
Limpieza y hogar,Limpiahogar y friegasuelos,Friegasuelos Classic Bosque Verde concentrado,Botella 1 L,"1,70 € /ud.",44300," 1,70 €/L"
Limpieza y hogar,Limpiahogar y friegasuelos,Friegasuelos Flor de Cerezo Bosque Verde líquido,"Botella 1,5 L","0,95 € /ud.",43307," 0,634 €/L"
Limpieza y hogar,Limpiahogar y friegasuelos,Friegasuelos Pétalos Bosque Verde concentrado,Botella 1 L,"1,70 € /ud.",44301," 1,70 €/L"
Limpieza y hogar,Limpiahogar y friegasuelos,Friegasuelos Lavanda Bosque Verde líquido,"Botella 1,5 L","0,95 € /ud.",15862," 0,634 €/L"
Limpieza y hogar,Limpiahogar y friegasuelos,Abrillantador suelos Bosque Verde,Botella 1 L,"2,10 € /ud.",43375," 2,10 €/L"
Limpieza y hogar,Limpiahogar y friegasuelos,Friegasuelos Insecticida Krisul líquido,Botella 1 L,"2,35 € /ud.",43070," 2,35 €/L"
Limpieza y hogar,Limpiahogar y friegasuelos,Renovador suelos Bosque Verde,"Botella 1,5 L","1,95 € /ud.",43314," 1,30 €/L"
Limpieza y hogar,Limpiahogar y friegasuelos,Toallitas limpiadoras de suelo Bosque Verde,Paquete 20 ud.,"1,60 € /ud.",71527," 0,08 €/ud"
Limpieza y hogar,Limpiahogar y friegasuelos,Cera suelos Bosque Verde,Botella 1 L,"2,30 € /ud.",43614," 2,30 €/L"
Limpieza y hogar,Limpiahogar y friegasuelos,Cera suelos Bosque Verde parquet y laminados,Botella 1 L,"3,60 € /ud.",43621," 3,60 €/L"
Limpieza y hogar,Limpiahogar y friegasuelos,Limpiahogar Aloe Vera Bosque Verde concentrado,"Botella 1,5 L","2,15 € /ud.",43315," 1,434 €/L"
Limpieza y hogar,Limpiahogar y friegasuelos,Limpiador concentrado Las 3 Brujas,Botella 1 L,"2,85 € /ud.",35962," 2,85 €/L"
Limpieza y hogar,Limpiahogar y friegasuelos,Limpiahogar PH Neutro Bosque Verde delicado,"Botella 1,5 L","1,55 € /ud.",43329," 1,034 €/L"
Limpieza y hogar,Limpiahogar y friegasuelos,Limpiahogar Multiusos Pino Bosque Verde líquido,"Botella 1,5 L","1,65 €1,60 € /ud.",42204," 1,067 €/L"
Limpieza y hogar,Limpiahogar y friegasuelos,Limpiahogar con lejía Bosque Verde en gel,"Botella 1,5 L","1,90 € /ud.",43301," 1,267 €/L"
Limpieza y hogar,Limpiahogar y friegasuelos,Limpiahogar Oxi Active Bosque Verde sin lejía,Botella 1 L,"1,35 € /ud.",43338," 1,35 €/L"
Limpieza y hogar,Limpiahogar y friegasuelos,Limpiahogar Brillo Bosque Verde,Botella 1 L,"2,35 € /ud.",43341," 2,35 €/L"
Limpieza y hogar,Limpiahogar y friegasuelos,Limpiahogar desinfectante Bosque Verde,"Botella 1,5 L","2,15 €2,10 € /ud.",44262," 1,40 €/L"
Limpieza y hogar,Limpiahogar y friegasuelos,Multiusos Desinfectante antibacterias Bosque Verde,Botella 750 ml,"1,95 € /ud.",44019," 2,60 €/L"
Limpieza y hogar,Limpiahogar y friegasuelos,70% Alcohol limpieza hogar Bosque Verde,Botella 750 ml,"2,60 € /ud.",43112," 3,467 €/L"
Limpieza y hogar,Limpieza baño y WC,Limpiador WC con lejía Bosque Verde en gel,Botella 1 L,"1,00 € /ud.",43113," 1,00 €/L"
Limpieza y hogar,Limpieza baño y WC,Limpiador Baños Bosque Verde en gel,"Botella 1,5 L","1,50 € /ud.",43496," 1,00 €/L"
Limpieza y hogar,Limpieza baño y WC,Colgador WC Azul perfume marino Bosque Verde,Paquete 2 ud. (80 g),"1,25 €1,20 € /ud.",43474," 15,00 €/kg"
Limpieza y hogar,Limpieza baño y WC,Limpiador WC Spa Bosque Verde en gel,Botella 1 L,"1,15 € /ud.",43420," 1,15 €/L"
Limpieza y hogar,Limpieza baño y WC,Limpiador Antical Bosque Verde,Botella 750 ml,"1,65 €1,60 € /ud.",43025," 2,134 €/L"
Limpieza y hogar,Limpieza baño y WC,Colgador WC Azul limpieza activa Bosque Verde,Paquete 2 ud. (80 g),"1,35 € /ud.",43484," 16,875 €/kg"
Limpieza y hogar,Limpieza baño y WC,Limpiador WC Flor de Cerezo Bosque Verde en gel,Botella 1 L,"1,15 € /ud.",42203," 1,15 €/L"
Limpieza y hogar,Limpieza baño y WC,Limpiador Baños desinfectante Bosque Verde,Botella 750 ml,"1,55 € /ud.",43089," 2,067 €/L"
Limpieza y hogar,Limpieza baño y WC,Toallitas limpiadoras de baños Bosque Verde,Paquete 50 ud.,"1,30 € /ud.",43482," 0,026 €/ud"
Limpieza y hogar,Limpieza baño y WC,Limpiador WC Desincrustante Bosque Verde en gel,Botella 1 L,"1,65 € /ud.",43028," 1,65 €/L"
Limpieza y hogar,Limpieza baño y WC,Colgador WC Maxigotas Limón Bosque Verde,Paquete 2 ud. (80 g),"1,30 € /ud.",43056," 16,25 €/kg"
Limpieza y hogar,Limpieza baño y WC,Limpiador Potente Bosque Verde,Botella 750 ml,"1,65 € /ud.",43820," 2,20 €/L"
Limpieza y hogar,Limpieza baño y WC,Limpiador Ducha Bosque Verde,Botella 1 L,"2,20 €2,10 € /ud.",43421," 2,10 €/L"
Limpieza y hogar,Limpieza baño y WC,Pastillas cisterna Efecto Antical Bosque Verde,Paquete 4 ud. (200 g),"1,30 € /ud.",43507," 6,50 €/kg"
Limpieza y hogar,Limpieza baño y WC,Limpiador WC Polvo Activo Bosque Verde,Caja 4 ud. (240 g),"1,90 € /ud.",43047," 7,917 €/kg"
Limpieza y hogar,Limpieza baño y WC,Limpiador Cal y Suciedad Cillit Bang,Botella 1 L,"3,90 € /ud.",23549," 3,90 €/L"
Limpieza y hogar,Limpieza baño y WC,Tabletas cisterna limpieza activa Bosque Verde,Paquete 4 ud. (200 g),"1,40 € /ud.",43508," 7,00 €/kg"
Limpieza y hogar,Limpieza baño y WC,Colgador WC Power Activ Pino Bref,Paquete 2 ud. (100 g),"3,00 € /ud.",35926," 30,00 €/kg"
Limpieza y hogar,Limpieza baño y WC,Colgador WC Maxigotas Floral Bosque Verde,Paquete 2 ud. (80 g),"1,30 € /ud.",52556," 16,25 €/kg"
Limpieza y hogar,Limpieza cocina,Quitagrasas Bosque Verde perfume Marsella,Botella 750 ml,"1,40 € /ud.",43914," 1,867 €/L"
Limpieza y hogar,Limpieza cocina,Quitagrasas sin espuma Bosque Verde perfume limón,Botella 750 ml,"1,45 € /ud.",43906," 1,934 €/L"
Limpieza y hogar,Limpieza cocina,Quitagrasas KH-7,Botella 780 ml,"3,70 € /ud.",23801," 4,744 €/L"
Limpieza y hogar,Limpieza cocina,Toallitas limpiadoras desengrasantes de Cocina Bosque Verde,Paquete 50 ud.,"1,30 € /ud.",43935," 0,026 €/ud"
Limpieza y hogar,Limpieza cocina,Limpiador de Hornos Bosque Verde,Spray 300 ml,"1,30 € /ud.",44210," 4,334 €/L"
Limpieza y hogar,Limpieza cocina,Limpiador Vitrocerámicas Bosque Verde 3 en 1,Botella 500 ml,"2,00 € /ud.",44000," 4,00 €/L"
Limpieza y hogar,Limpieza cocina,Limpiador Placas de Inducción Bosque Verde líquido,Botella 500 ml,"1,75 € /ud.",44215," 3,50 €/L"
Limpieza y hogar,Limpieza cocina,Crema limpiadora Vitrocerámicas Vitroclen 5 en 1,Botella 420 ml,"4,90 € /ud.",13633," 11,667 €/L"
Limpieza y hogar,Limpieza cocina,Aceite abrillantador Inox y Aluminio Bosque Verde,Botella 500 ml,"3,80 € /ud.",43032," 7,60 €/L"
Limpieza y hogar,Limpieza cocina,Rasqueta Vitrocerámicas Bosque Verde,Paquete 1 ud.,"3,20 € /ud.",44264," 3,20 €/ud"
Limpieza y hogar,Limpieza cocina,Recambio rasqueta Vitrocerámicas Bosque Verde,Paquete 5 ud.,"2,40 € /ud.",44265," 0,48 €/ud"
Limpieza y hogar,Limpieza muebles y multiusos,Limpiador Muebles jabonoso para Madera Bosque Verde,Botella 1 L,"1,55 € /ud.",44110," 1,55 €/L"
Limpieza y hogar,Limpieza muebles y multiusos,Limpiador de Muebles con ceras Bosque Verde,Spray 400 ml,"1,65 € /ud.",35882," 4,125 €/L"
Limpieza y hogar,Limpieza muebles y multiusos,Toallitas limpiadoras de Muebles Bosque Verde,Paquete 30 ud.,"1,35 € /ud.",44127," 0,045 €/ud"
Limpieza y hogar,Limpieza muebles y multiusos,Limpiador de Muebles Classic Pronto,Spray 250 ml,"2,90 € /ud.",35663," 11,60 €/L"
Limpieza y hogar,Limpieza muebles y multiusos,Limpiador de Muebles y Parquet Bosque Verde,Botella 750 ml,"2,00 € /ud.",44116," 2,667 €/L"
Limpieza y hogar,Limpieza muebles y multiusos,Limpia Tapicerías y Alfombras con espuma activa Bosque Verde,Botella 750 ml,"1,75 € /ud.",44303," 2,334 €/L"
Limpieza y hogar,Limpieza muebles y multiusos,Vinagre de Limpieza Bosque Verde concentrado,Botella 1 L,"0,90 € /ud.",49402," 0,90 €/L"
Limpieza y hogar,Limpieza muebles y multiusos,Multiusos Perfumado Bosque Verde,Botella 1 L,"1,30 € /ud.",44138," 1,30 €/L"
Limpieza y hogar,Limpieza muebles y multiusos,70% Alcohol de Limpieza Perfumado Bosque Verde,Botella 1 L,"2,30 € /ud.",43861," 2,30 €/L"
Limpieza y hogar,Limpieza muebles y multiusos,Multiusos Desinfectante antibacterias Bosque Verde,Botella 750 ml,"1,95 € /ud.",44019," 2,60 €/L"
Limpieza y hogar,Limpieza muebles y multiusos,Multiusos pH Neutro Las 3 Brujas,Botella 750 ml,"2,55 € /ud.",44001," 3,40 €/L"
Limpieza y hogar,Limpieza muebles y multiusos,Limpia Mopas Bosque Verde,Spray 750 ml,"2,80 € /ud.",44310," 3,734 €/L"
Limpieza y hogar,Limpieza muebles y multiusos,Blanqueador de Juntas Bosque Verde,Botella 250 ml,"2,75 € /ud.",43923," 11,00 €/L"
Limpieza y hogar,Limpieza muebles y multiusos,Limpia Salpicaderos Bosque Verde,Spray 200 ml,"1,50 € /ud.",90539," 7,50 €/L"
Limpieza y hogar,Limpieza muebles y multiusos,Desincrustante de Cementos y Limpiajuntas Bosque Verde,Botella 750 ml,"3,80 € /ud.",43931," 5,067 €/L"
Limpieza y hogar,Limpieza muebles y multiusos,Algodón mágico Aladdin,Bote 75 g,"3,80 € /ud.",43705," 50,667 €/kg"
Limpieza y hogar,Limpieza muebles y multiusos,Limpiador de Pantallas Bosque Verde,Spray 140 ml,"3,40 € /ud.",44115," 24,286 €/L"
Limpieza y hogar,Limpieza muebles y multiusos,Toallitas Multiusos desinfectantes Bosque Verde,Paquete 24 ud.,"1,05 € /ud.",79706," 0,044 €/ud"
Limpieza y hogar,Limpieza muebles y multiusos,70% Alcohol limpieza hogar Bosque Verde,Botella 750 ml,"2,60 € /ud.",43112," 3,467 €/L"
Limpieza y hogar,Limpieza vajilla,Lavavajillas Ultra concentrado Bosque Verde,"Botella 1,3 L","1,90 € /ud.",35998," 1,462 €/L"
Limpieza y hogar,Limpieza vajilla,Lavavajillas Ultra concentrado Bosque Verde,Botella 600 ml,"1,10 € /ud.",35997," 1,834 €/L"
Limpieza y hogar,Limpieza vajilla,Lavavajillas a mano Bosque Verde,"Botella 1,3 L","1,20 €1,10 € /ud.",42441," 0,847 €/L"
Limpieza y hogar,Limpieza vajilla,Lavavajillas Aloe Bosque Verde concentrado,Botella 1 L,"1,75 € /ud.",13644," 1,75 €/L"
Limpieza y hogar,Limpieza vajilla,Lavavajillas Aloe Vera y Pepino Fairy líquido,Botella 650 ml,"2,50 € /ud.",86329," 3,847 €/L"
Limpieza y hogar,Limpieza vajilla,Limpiador de Ollas y Cacerolas Bosque Verde,Bote 250 ml,"4,00 € /ud.",35963," 16,00 €/L"
Limpieza y hogar,Limpieza vajilla,Lavavajillas Ultra Original Fairy líquido,Botella 870 ml,"3,80 € /ud.",16805," 4,368 €/L"
Limpieza y hogar,Limpieza vajilla,Lavavajillas Todo en 1 Bosque Verde en pastillas,Paquete 30 lavados (510 g),"3,00 €2,95 € /ud.",42384," 5,785 €/kg"
Limpieza y hogar,Limpieza vajilla,Sal lavavajillas Bosque Verde en grano,Paquete 2 kg,"0,95 € /ud.",35504," 0,475 €/kg"
Limpieza y hogar,Limpieza vajilla,Abrillantador lavavajillas líquido Bosque Verde,Botella 750 ml,"1,20 € /ud.",42314," 1,60 €/L"
Limpieza y hogar,Limpieza vajilla,Lavavajillas Todo en 1 Fairy en pastillas,Paquete 25 lavados (338 g),"4,45 € /ud.",42186," 13,166 €/kg"
Limpieza y hogar,Limpieza vajilla,Lavavajillas todo en 1 Bosque Verde en gel,Botella 26 lavados (650 ml),"2,95 € /ud.",42302," 4,539 €/L"
Limpieza y hogar,Limpieza vajilla,Lavavajillas Classic Bosque Verde en pastillas,Paquete 30 lavados (390 g),"2,35 € /ud.",42385," 6,026 €/kg"
Limpieza y hogar,Limpieza vajilla,Limpiamáquinas lavavajillas líquido Bosque Verde,Botella 250 ml,"1,65 € /ud.",42318," 6,60 €/L"
Limpieza y hogar,Limpieza vajilla,Ambientador lavavajillas Limón Bosque Verde,Paquete 2 recambios,"1,50 € /ud.",43058," 12,50 €/100 ml"
Limpieza y hogar,Limpieza vajilla,Limpiamáquinas lavavajillas Finish líquido,Botella 250 ml,"3,75 € /ud.",42371," 15,00 €/L"
Limpieza y hogar,Limpieza vajilla,Abrillantador lavavajillas líquido Essential Finish,Botella 400 ml,"3,95 € /ud.",86652," 9,875 €/L"
Limpieza y hogar,Limpieza vajilla,Lavavajillas Total Duo Somat en gel,Botella 30 lavados (540 ml),"5,30 € /ud.",52483," 9,815 €/L"
Limpieza y hogar,Limpieza vajilla,Lavavajillas Quantum Essential Finish en pastillas,"Paquete 21 lavados (218,4 g)","3,75 € /ud.",35915," 17,171 €/kg"
Limpieza y hogar,Limpieza vajilla,Lavavajillas Power Essential Finish en pastillas,Caja 26 lavados (416 g),"3,75 € /ud.",86653," 11,095 €/kg"
Limpieza y hogar,Limpieza vajilla,Lavavajillas Power Essential Finish en gel,Botella 28 lavados (560 ml),"4,25 € /ud.",86886," 7,59 €/L"
Limpieza y hogar,Menaje y conservación de alimentos,"Molde de Aluminio Cuadrado 2,7L Alibérico",Paquete 2 ud.,"2,30 € /ud.",49867," 1,15 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,"Recipiente de Plástico Rectangular 1,3L Bosque Verde",Paquete 4 ud.,"2,40 € /ud.",48361," 0,60 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,"Recipiente de Plástico Redondo 0,5L Bosque Verde",Paquete 3 ud.,"2,05 € /ud.",48001," 0,684 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,"Recipiente de Plástico Cuadrado bajo 0,8L Bosque Verde",Paquete 5 ud.,"2,25 € /ud.",48360," 0,45 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Recipiente de Plástico Redondo 1L Bosque Verde,Paquete 2 ud.,"2,05 € /ud.",48009," 1,025 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Recipiente de Plástico Redondo 240 ml Bosque Verde,Paquete 3 ud.,"1,95 € /ud.",48005," 0,65 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,"Molde de Aluminio Rectangular 0,5L Alibérico",Paquete 5 ud.,"1,75 € /ud.",49837," 0,35 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Molde de Aluminio Redondo 1L Alibérico,Paquete 3 ud.,"2,00 € /ud.",49869," 0,667 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Recipiente de Plástico Redondo 3L Bosque Verde,Paquete 2 ud.,"3,50 € /ud.",48304," 1,75 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,"Molde de Aluminio Rectangular 1,5L Alibérico",Paquete 3 ud.,"3,15 € /ud.",49863," 1,05 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Molde de Aluminio Alibérico,Paquete 12 ud.,"1,80 € /ud.",49823," 0,15 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Recipiente hermético de Plástico Rectangular 1L Bosque Verde,Paquete 1 ud.,"3,00 € /ud.",35894," 3,00 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Papel de Aluminio Bosque Verde,Caja 30 m,"2,10 €2,05 € /ud.",49000," 0,069 €/m"
Limpieza y hogar,Menaje y conservación de alimentos,Film Transparente Bosque Verde con sierra deslizante,Caja 80 m,"1,85 € /ud.",60294," 0,024 €/m"
Limpieza y hogar,Menaje y conservación de alimentos,Papel vegetal Bosque Verde,Caja 30 hojas,"1,70 € /ud.",23608," 0,057 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Bolsas Congelación medianas Bosque Verde,Caja 40 bolsas,"0,85 € /ud.",49224," 0,022 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Bolsas Zip Congelación medianas Bosque Verde,Caja 20 bolsas,"1,20 € /ud.",49073," 0,06 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Bolsas Congelación grandes Bosque Verde,Caja 30 bolsas,"1,10 € /ud.",49154," 0,037 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Bolsas zip congelación grandes Bosque Verde,Caja 15 bolsas,"1,35 € /ud.",49074," 0,09 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Bolsa isotérmica,1 ud.,"1,80 € /ud.",15636," 1,80 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Bolsa de rafia,1 ud.,"0,65 € /ud.",2439," 0,65 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Bolsas reutilizables Bosque Verde,Paquete 4 ud.,"1,20 € /ud.",15777," 0,30 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Vasos grandes de plástico Bosque Verde reutilizables,Paquete 10 ud.,"1,55 € /ud.",15968," 0,155 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Vaso mediano Bosque Verde apto para bebida caliente,10 ud.,"2,45 €2,35 € /ud.",35627," 0,235 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Vaso pequeño Bosque Verde apto para bebida caliente,Paquete 20 ud.,"1,35 € /ud.",67981," 0,068 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Plato llano biodegradable Bosque Verde,Paquete 15 ud.,"1,60 €1,55 € /ud.",23187," 0,104 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Plato postre biodegradable Bosque Verde,Paquete 15 ud.,"1,45 € /ud.",23188," 0,097 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Bol biodegradable Bosque Verde,Paquete 15 ud.,"2,10 € /ud.",23189," 0,14 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Cucharas de plástico Bosque Verde reutilizables,Paquete 15 ud.,"1,55 € /ud.",13717," 0,104 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Cucharas postre de plástico Bosque Verde reutilizables,Paquete 15 ud.,"1,45 € /ud.",13719," 0,097 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Tenedores de plástico Bosque Verde reutilizables,Paquete 15 ud.,"1,55 € /ud.",13716," 0,104 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Cuchillos de plástico Bosque Verde reutilizables,Paquete 15 ud.,"1,55 € /ud.",13718," 0,104 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Pajitas rectas reutilizables,Paquete 30 ud.,"1,15 €1,10 € /ud.",23516," 0,037 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Palillos redondos Bosque Verde,Bote 500 ud.,"1,25 € /ud.",49319," 0,003 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Mantel de papel color aleatorio Bosque Verde,1 ud.,"2,90 € /ud.",49011," 2,90 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Mantel de papel blanco Bosque Verde,1 ud.,"2,20 € /ud.",49087," 2,20 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Vasos medianos de plástico Bosque Verde reutilizables,Paquete 10 ud.,"1,50 € /ud.",60967," 0,15 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Velote rojo Roura,1 ud.,"1,20 € /ud.",49302," 1,20 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Pastillas enciende fuegos Mr. Grills,Caja 32 ud.,"1,15 € /ud.",52968," 0,036 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Velote blanco Roura,1 ud.,"1,20 € /ud.",49049," 1,20 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Carbón vegetal Bosque Verde,Paquete 3 kg,"3,90 € /ud.",23296," 1,30 €/kg"
Limpieza y hogar,Menaje y conservación de alimentos,Fósforos de madera largos Tres Estrellas,Paquete 3 cajas,"1,20 € /ud.",49116," 0,40 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Mini mechero Clipper,Paquete 3 ud.,"2,50 € /ud.",49330," 0,834 €/ud"
Limpieza y hogar,Menaje y conservación de alimentos,Encendedor cocina largo Clipper,Paquete 1 ud.,"2,57 € /ud.",49080," 2,57 €/ud"
Limpieza y hogar,Papel higiénico y celulosa,Servilleta papel Bosque Verde,Paquete 200 ud.,"1,30 €1,25 € /ud.",49544," 0,007 €/ud"
Limpieza y hogar,Papel higiénico y celulosa,Servilleta papel decorada Resistente Bosque Verde,Paquete 100 ud.,"2,05 € /ud.",49710," 0,021 €/ud"
Limpieza y hogar,Papel higiénico y celulosa,Servilleta papel Cocktail Bosque Verde,Paquete 200 ud.,"2,20 € /ud.",49701," 0,011 €/ud"
Limpieza y hogar,Papel higiénico y celulosa,Servilleta papel suave Bosque Verde,Paquete 100 ud.,"1,45 €1,40 € /ud.",49589," 0,014 €/ud"
Limpieza y hogar,Papel higiénico y celulosa,Papel hogar Compacto Absorbente Bosque Verde,Paquete 300 servicios (3 ud.),"2,20 €2,10 € /ud.",49619," 0,70 €/ud"
Limpieza y hogar,Papel higiénico y celulosa,Papel Multiusos Resistente Bosque Verde,Paquete 600 servicios,"3,35 € /ud.",49173," 3,35 €/ud"
Limpieza y hogar,Papel higiénico y celulosa,Papel cocina Gigante Absorbente Bosque Verde,Paquete 375 servicios,"2,85 € /ud.",49176," 2,85 €/ud"
Limpieza y hogar,Papel higiénico y celulosa,Papel hogar Super Absorbente Bosque Verde,Paquete 200 servicios (2 ud.),"3,00 € /ud.",49504," 1,50 €/ud"
Limpieza y hogar,Papel higiénico y celulosa,Papel higiénico Doble Rollo Bosque Verde,Paquete 12 rollos,"4,40 € /ud.",47818," 0,367 €/ud"
Limpieza y hogar,Papel higiénico y celulosa,Papel higiénico Doble Rollo Bosque Verde,Paquete 6 rollos,"2,25 € /ud.",47819," 0,375 €/ud"
Limpieza y hogar,Papel higiénico y celulosa,Papel higiénico doble hoja Bosque Verde,Paquete 12 rollos,"2,25 € /ud.",47834," 0,188 €/ud"
Limpieza y hogar,Papel higiénico y celulosa,Papel higiénico húmedo WC Bosque Verde,Paquete 15 ud.,"0,80 € /ud.",47293," 0,054 €/ud"
Limpieza y hogar,Papel higiénico y celulosa,Papel higiénico húmedo WC Bosque Verde,Paquete 100 ud.,"1,55 € /ud.",47291," 0,016 €/ud"
Limpieza y hogar,Papel higiénico y celulosa,Papel higiénico Suave Bosque Verde,Paquete 8 rollos,"3,40 € /ud.",47824," 0,425 €/ud"
Limpieza y hogar,Papel higiénico y celulosa,Pañuelos de papel Extra Suaves Bosque Verde,Caja 200 ud.,"1,30 €1,20 € /ud.",47609," 0,006 €/ud"
Limpieza y hogar,Papel higiénico y celulosa,Pañuelos de papel Aloe Vera Bosque Verde,Paquete 10 ud.,"1,45 € /ud.",46703," 0,015 €/ud"
Limpieza y hogar,Papel higiénico y celulosa,Pañuelos de papel Extra Suaves Bosque Verde,Paquete 10 ud.,"1,15 € /ud.",47620," 0,012 €/ud"
Limpieza y hogar,Papel higiénico y celulosa,Pañuelos de papel Mentol Bosque Verde,Paquete 10 ud.,"1,75 € /ud.",47618," 0,018 €/ud"
Limpieza y hogar,Papel higiénico y celulosa,Toallitas Refrescantes Deliplus,Paquete 25 ud.,"1,25 € /ud.",76457," 0,05 €/ud"
Limpieza y hogar,Papel higiénico y celulosa,Toallitas Refrescantes Deliplus,Paquete 20 ud.,"0,80 € /ud.",76470," 0,04 €/ud"
Limpieza y hogar,Papel higiénico y celulosa,Toallitas Dermo Higiene Corporal Deliplus tamaño gigantes,Paquete 60 ud.,"3,95 € /ud.",47828," 0,066 €/ud"
Limpieza y hogar,Papel higiénico y celulosa,Toallitas Refrescantes Deliplus monodosis,Caja 20 sobres,"1,75 € /ud.",76472," 0,088 €/ud"
Limpieza y hogar,Papel higiénico y celulosa,Toallitas Multiusos desinfectantes Bosque Verde,Paquete 24 ud.,"1,05 € /ud.",79706," 0,044 €/ud"
Limpieza y hogar,Pilas y bolsas de basura,Pila alcalina AA-LR6 Bosque Verde,Paquete 8 ud.,"1,60 € /ud.",22302," 0,20 €/ud"
Limpieza y hogar,Pilas y bolsas de basura,Pila alcalina AAA LR03 Bosque Verde,Paquete 8 ud.,"1,60 € /ud.",22301," 0,20 €/ud"
Limpieza y hogar,Pilas y bolsas de basura,Kit cargador pilas AA y AAA Bosque Verde incluye 4 pilas AA,Paquete 1 ud.,"16,45 € /ud.",1927," 16,45 €/ud"
Limpieza y hogar,Pilas y bolsas de basura,Pila recargable AA Bosque Verde,Paquete 4 ud.,"7,90 € /ud.",1914," 1,975 €/ud"
Limpieza y hogar,Pilas y bolsas de basura,Pila recargable AAA Bosque Verde,Paquete 4 ud.,"7,90 € /ud.",1926," 1,975 €/ud"
Limpieza y hogar,Pilas y bolsas de basura,Bolsa de basura Bosque Verde 30L cubo mediano,Paquete 40 bolsas,"1,70 € /ud.",49750," 0,043 €/ud"
Limpieza y hogar,Pilas y bolsas de basura,Bolsa de basura extra Bosque Verde 30L cubo mediano,Paquete 20 bolsas,"1,60 € /ud.",49752," 0,08 €/ud"
